"KundenNr";"Zeitstempel";"PLZ";"Schulform";"Museum"
210778;"2015-11-27 09:00:00";22605;"Gymnasium";"Archäologisches Museum Hamburg "
129736;"2015-10-01 11:00:00";21033;"Stadtteilschule";"Archäologisches Museum Hamburg "
201843;"2016-06-16 10:00:00";22765;"Gymnasium";"Museum für Völkerkunde Hamburg"
205288;"2016-05-12 10:00:00";22455;"Stadtteilschule";"Hamburger Kunsthalle"
208863;"2015-07-08 12:00:00";22041;"Gymnasium";"Hamburger Kunsthalle"
181658;"2016-07-14 11:45:00";22587;"Gymnasium";"Hafenmuseum Hamburg"
120586;"2013-06-29 10:00:00";22045;"Gymnasium";"Hamburger Kunsthalle"
192594;"2016-07-12 11:00:00";22111;"Gemeinschaftsschule";"Archäologisches Museum Hamburg "
198578;"2016-06-30 09:00:00";22339;"Gymnasium";"Bucerius Kunst Forum"
199061;"2014-06-18 10:15:00";22179;"Stadtteilschule";"Hamburger Kunsthalle"
2114;"2013-02-21 10:45:00";22359;"Stadtteilschule";"Hamburger Kunsthalle"
204;"2013-09-22 15:00:00";20099;"Gymnasium";"Deichtorhallen Hamburg - Internationale Kunst und Fotografie"
58546;"2013-02-14 10:45:00";22419;"Stadtteilschule";"Hamburger Kunsthalle"
206626;"2016-09-18 13:00:00";21035;"Gymnasium";"Museum für Bergedorf und die Vierlande"
211437;"2015-11-18 12:30:00";22111;"Stadtteilschule";"Bucerius Kunst Forum"
196671;"2015-10-15 12:15:00";21109;"Gymnasium";"HSV-Museum"
196472;"2013-12-12 10:00:00";22547;"Stadtteilschule";"Bucerius Kunst Forum"
114566;"2015-10-14 10:15:00";22149;"Stadtteilschule";"Museum für Hamburgische Geschichte"
914;"2015-02-26 12:00:00";20259;"Gymnasium";"Hamburger Kunsthalle"
202764;"2014-11-14 10:30:00";22587;"Gymnasium";"Hamburger Kunsthalle"
64036;"2015-11-24 10:15:00";22309;"Grundschule";"Museum der Arbeit "
202017;"2016-06-24 10:30:00";20255;"Grundschule";"Museum für Hamburgische Geschichte"
207316;"2015-05-19 10:00:00";20148;"Grundschule";"Zoologisches Museum im CeNaK"
149023;"2013-10-17 19:00:00";22529;"Gymnasium";"Bucerius Kunst Forum"
1925;"2016-03-04 10:00:00";22587;"Stadtteilschule";"Museum für Völkerkunde Hamburg"
208265;"2015-07-09 10:30:00";22337;"Stadtteilschule";"HSV-Museum"
32441;"2016-06-07 10:00:00";22559;"Grundschule";"Archäologisches Museum Hamburg "
143483;"2016-02-09 10:15:00";20259;"Gymnasium";"Museum für Hamburgische Geschichte"
21986;"2013-08-30 14:00:00";22395;"Stadtteilschule";"Museum für Kunst und Gewerbe "
204;"2015-10-15 17:30:00";20099;"Gymnasium";"Hamburger Kunsthalle"
200764;"2014-07-07 11:15:00";22307;"Gymnasium";"BallinStadt - das Auswanderermuseum Hamburg"
205598;"2015-04-02 09:00:00";20537;"Grundschule";"Museum für Völkerkunde Hamburg"
1293;"2015-02-17 09:30:00";21077;"Grundschule";"Hamburger Kunsthalle"
4002;"2015-06-25 10:00:00";22335;"Grundschule";"Museum für Hamburgische Geschichte"
48726;"2015-06-12 10:00:00";20097;"Grundschule";"Museum für Völkerkunde Hamburg"
206135;"2015-04-07 11:30:00";21109;"Grundschule";"Hamburger Kunsthalle"
208133;"2015-06-24 12:00:00";21149;"Grundschule";"Hafenmuseum Hamburg"
211313;"2015-11-03 10:00:00";22303;"Grundschule";"Museum für Völkerkunde Hamburg"
49016;"2016-04-04 10:00:00";22609;"Grundschule";"Bucerius Kunst Forum"
71561;"2015-02-21 11:30:00";22529;"Gymnasium";"Bucerius Kunst Forum"
29391;"2015-11-24 10:00:00";22339;"Grundschule";"Museum für Kunst und Gewerbe "
21656;"2015-11-11 10:00:00";22457;"Grundschule";"Zoologisches Museum im CeNaK"
195278;"2014-11-14 11:00:00";21129;"Grundschule";"Altonaer Museum "
80276;"2016-01-13 10:30:00";22399;"Grundschule";"Zoologisches Museum im CeNaK"
199443;"2016-06-09 10:00:00";22115;"Grundschule";"Zoologisches Museum im CeNaK"
69616;"2015-12-09 10:00:00";22767;"Grundschule";"Museum für Kunst und Gewerbe "
198338;"2015-10-21 10:00:00";22549;"Grundschule";"Altonaer Museum "
205013;"2015-02-20 10:00:00";21035;"Grundschule";"Museum für Kunst und Gewerbe "
188833;"2015-04-07 12:00:00";22547;"Grundschule";"Hamburger Kunsthalle"
209853;"2015-11-05 10:00:00";20148;"Grundschule";"Museum für Kunst und Gewerbe "
203597;"2015-01-22 10:00:00";22417;"Grundschule";"Hamburger Kunsthalle"
139873;"2015-10-08 10:00:00";22049;"Grundschule";"Zoologisches Museum im CeNaK"
209936;"2015-09-23 09:00:00";21109;"Stadtteilschule";"Archäologisches Museum Hamburg "
198535;"2015-02-27 10:15:00";20259;"Grundschule";"Altonaer Museum "
118346;"2013-09-27 09:00:00";21147;"Stadtteilschule";"HSV-Museum"
178243;"2016-05-11 10:00:00";22339;"Grundschule";"Hamburger Kunsthalle"
23201;"2016-10-07 15:00:00";22335;"Grundschule";"Museum für Bergedorf und die Vierlande"
48726;"2015-06-16 11:00:00";20097;"Grundschule";"Museum für Völkerkunde Hamburg"
210874;"2016-07-21 10:30:00";22453;"Grundschule";"Hafenmuseum Hamburg"
192473;"2015-06-24 10:15:00";21073;"Grundschule";"Museum für Hamburgische Geschichte"
3454;"2016-04-26 10:00:00";21129;"Grundschule";"Museum für Völkerkunde Hamburg"
192632;"2015-04-09 16:00:00";20459;"Stadtteilschule";"Museum für Völkerkunde Hamburg"
197861;"2016-12-08 09:00:00";21029;"Grundschule";"Archäologisches Museum Hamburg "
211106;"2015-11-24 09:00:00";20539;"Stadtteilschule";"Archäologisches Museum Hamburg "
62231;"2016-02-24 09:30:00";22529;"Grundschule";"Bucerius Kunst Forum"
193183;"2015-03-24 09:30:00";22453;"Gymnasium";"KZ-Gedenkstätte Neuengamme"
206555;"2015-04-14 10:00:00";22159;"Grundschule";"Archäologisches Museum Hamburg "
193050;"2016-04-26 10:15:00";21109;"Gymnasium";"KZ-Gedenkstätte Neuengamme"
27081;"2016-04-13 09:00:00";22453;"Grundschule";"Archäologisches Museum Hamburg "
3640;"2016-02-09 09:00:00";22359;"Grundschule";"Hamburger Kunsthalle"
2072;"2015-05-20 11:00:00";20357;"Grundschule";"Jenisch Haus"
206666;"2015-04-15 10:15:00";22145;"Grundschule";"Museum für Hamburgische Geschichte"
112366;"2016-02-16 10:00:00";21079;"Grundschule";"BallinStadt - das Auswanderermuseum Hamburg"
205567;"2015-05-18 11:30:00";22089;"Grundschule";"Bucerius Kunst Forum"
1907;"2016-06-01 09:00:00";22339;"Grundschule";"Museum für Hamburgische Geschichte"
214507;"2016-02-18 10:00:00";22083;"Grundschule";"Museum für Kunst und Gewerbe "
210450;"2015-09-25 10:30:00";22359;"Gymnasium";"Internationales Maritimes Museum Hamburg"
197727;"2016-04-07 10:00:00";21109;"Grundschule";"Zoologisches Museum im CeNaK"
207169;"2015-06-19 10:00:00";21075;"Grundschule";"Museum für Hamburgische Geschichte"
127861;"2016-02-18 10:00:00";21031;"Stadtteilschule";"Museum der Arbeit "
69816;"2016-06-17 10:00:00";22417;"Stadtteilschule";"Museum für Hamburgische Geschichte"
208409;"2015-07-02 11:00:00";22763;"Grundschule";"Hafenmuseum Hamburg"
206408;"2015-06-04 09:00:00";22767;"Grundschule";"Hamburger Kunsthalle"
127681;"2016-01-19 10:00:00";20259;"Grundschule";"Museum für Hamburgische Geschichte"
206747;"2016-04-18 10:00:00";22765;"Grundschule";"Bucerius Kunst Forum"
101481;"2016-04-27 10:00:00";22605;"Grundschule";"Museum für Kunst und Gewerbe "
220845;"2016-08-01 10:00:00";22527;"Grundschule";"HSV-Museum"
102226;"2016-02-05 10:00:00";22523;"Grundschule";"Museum für Hamburgische Geschichte"
2745;"2016-01-28 09:00:00";22457;"Grundschule";"Zoologisches Museum im CeNaK"
206629;"2015-04-24 11:00:00";22159;"Stadtteilschule";"Museum für Kunst und Gewerbe "
207333;"2015-06-17 11:00:00";22767;"Grundschule";"Hamburger Kunsthalle"
65751;"2016-01-27 10:00:00";22047;"Grundschule";"Museum der Arbeit "
10231;"2013-08-28 09:30:00";21079;"Gymnasium";"KZ-Gedenkstätte Neuengamme"
41286;"2013-12-11 16:00:00";22041;"Gymnasium";"Museum für Kunst und Gewerbe "
96496;"2015-10-15 11:30:00";22339;"Grundschule";"Hamburger Kunsthalle"
196022;"2015-11-11 11:30:00";20535;"Stadtteilschule";"Hamburger Kunsthalle"
3196;"2015-06-24 09:00:00";20144;"Grundschule";"Hamburger Kunsthalle"
130601;"2015-11-18 10:30:00";22399;"Grundschule";"Hamburger Kunsthalle"
207193;"2015-05-29 10:00:00";22767;"Grundschule";"Altonaer Museum "
208361;"2015-06-30 10:15:00";22149;"Grundschule";"Museum für Hamburgische Geschichte"
190815;"2013-04-03 10:00:00";22399;"Grundschule";"Zoologisches Museum im CeNaK"
206648;"2015-04-16 09:00:00";21109;"Stadtteilschule";"Archäologisches Museum Hamburg "
111726;"2015-02-12 11:00:00";22547;"Gymnasium";"Hamburger Kunsthalle"
193497;"2013-07-04 14:00:00";22111;"Gymnasium";"HSV-Museum"
1037;"2015-04-02 11:00:00";22459;"Grundschule";"Bucerius Kunst Forum"
210321;"2015-10-14 10:00:00";22309;"Grundschule";"Hamburger Kunsthalle"
159168;"2015-10-15 12:15:00";21109;"Stadtteilschule";"BallinStadt - das Auswanderermuseum Hamburg"
206526;"2015-06-04 10:00:00";21035;"Grundschule";"Museum für Hamburgische Geschichte"
210476;"2015-11-19 09:00:00";22335;"Gymnasium";"Archäologisches Museum Hamburg "
81556;"2013-01-17 17:45:00";20099;"Gymnasium";"Museum für Kunst und Gewerbe "
207973;"2015-06-24 09:00:00";22335;"Grundschule";"Museum für Hamburgische Geschichte"
3814;"2015-06-09 10:30:00";22415;"Grundschule";"Museum für Hamburgische Geschichte"
207365;"2015-05-27 11:00:00";22415;"Grundschule";"Museum für Hamburgische Geschichte"
58921;"2015-11-17 11:30:00";21109;"Stadtteilschule";"Museum für Hamburgische Geschichte"
33606;"2015-11-26 09:30:00";22397;"Grundschule";"Bucerius Kunst Forum"
9801;"2015-11-19 09:00:00";22089;"Grundschule";"Hamburger Kunsthalle"
58256;"2015-04-02 09:00:00";22045;"Grundschule";"Hamburger Kunsthalle"
207193;"2015-05-28 14:00:00";22767;"Grundschule";"Altonaer Museum "
208166;"2015-07-02 14:00:00";21109;"Grundschule";"Museum für Hamburgische Geschichte"
210702;"2016-03-29 10:00:00";20249;"Grundschule";"Altonaer Museum "
207032;"2015-07-08 09:00:00";22761;"Grundschule";"Hamburger Kunsthalle"
133641;"2015-04-28 10:00:00";22179;"Grundschule";"Zoologisches Museum im CeNaK"
211090;"2015-11-13 10:00:00";22453;"Grundschule";"Museum für Hamburgische Geschichte"
208263;"2015-07-29 10:00:00";22083;"Grundschule";"Zoologisches Museum im CeNaK"
326;"2015-07-03 10:00:00";22763;"Grundschule";"Museum für Hamburgische Geschichte"
21761;"2015-06-12 09:00:00";22415;"Grundschule";"Archäologisches Museum Hamburg "
57281;"2016-03-23 10:00:00";21031;"Grundschule";"Museum für Kunst und Gewerbe "
207365;"2015-05-20 10:00:00";22415;"Grundschule";"Speicherstadtmuseum"
64016;"2015-11-20 11:00:00";22043;"Gymnasium";"Archäologisches Museum Hamburg "
210432;"2015-10-22 10:30:00";22589;"Grundschule";"BallinStadt - das Auswanderermuseum Hamburg"
207365;"2015-05-27 11:00:00";22415;"Grundschule";"Museum für Hamburgische Geschichte"
206993;"2015-05-08 11:00:00";21029;"Grundschule";"Museum für Hamburgische Geschichte"
206628;"2016-04-05 09:30:00";20457;"Grundschule";"Museum für Völkerkunde Hamburg"
208088;"2015-07-10 10:00:00";22159;"Grundschule";"Hamburger Kunsthalle"
207404;"2015-05-05 11:30:00";20253;"Grundschule";"Museum für Hamburgische Geschichte"
205516;"2016-07-12 09:00:00";20251;"Grundschule";"Museum für Hamburgische Geschichte"
96176;"2015-07-07 09:30:00";22607;"Grundschule";"Bucerius Kunst Forum"
3331;"2015-05-20 09:00:00";21031;"Grundschule";"Museum für Hamburgische Geschichte"
12191;"2015-02-19 11:30:00";20354;"Gymnasium";"KZ-Gedenkstätte Neuengamme"
190731;"2016-06-23 09:00:00";22043;"Stadtteilschule";"Archäologisches Museum Hamburg "
206240;"2015-04-02 10:00:00";21147;"Grundschule";"Museum für Hamburgische Geschichte"
117186;"2016-04-05 11:00:00";21109;"Sonderschule";"Bucerius Kunst Forum"
326;"2015-06-12 12:00:00";22763;"Grundschule";"Deichtorhallen Hamburg - Internationale Kunst und Fotografie"
112216;"2015-07-09 09:00:00";22041;"Grundschule";"Museum für Hamburgische Geschichte"
210280;"2015-11-10 10:00:00";22305;"Grundschule";"Bucerius Kunst Forum"
99016;"2015-06-17 09:00:00";20144;"Grundschule";"Museum für Hamburgische Geschichte"
205516;"2016-05-11 09:30:00";20251;"Grundschule";"Bucerius Kunst Forum"
96176;"2016-04-11 09:30:00";22607;"Grundschule";"Bucerius Kunst Forum"
73496;"2015-05-29 10:00:00";22589;"Grundschule";"Hamburger Kunsthalle"
206408;"2015-04-30 10:00:00";22767;"Grundschule";"Hamburger Kunsthalle"
9176;"2015-11-13 09:00:00";22523;"Stadtteilschule";"Archäologisches Museum Hamburg "
62991;"2016-04-11 11:00:00";20249;"Grundschule";"Bucerius Kunst Forum"
194708;"2016-09-16 10:15:00";22609;"Stadtteilschule";"Museum für Hamburgische Geschichte"
191821;"2015-11-25 10:00:00";22335;"Grundschule";"Museum für Völkerkunde Hamburg"
31756;"2016-06-16 10:30:00";21035;"Grundschule";"HSV-Museum"
194618;"2013-08-28 16:00:00";22049;"Gymnasium";"Bucerius Kunst Forum"
102226;"2016-05-13 11:00:00";22523;"Grundschule";"Bucerius Kunst Forum"
197727;"2016-04-07 10:00:00";21109;"Grundschule";"Zoologisches Museum im CeNaK"
191055;"2016-04-01 09:30:00";22177;"Grundschule";"Museum für Völkerkunde Hamburg"
188338;"2016-06-07 09:00:00";22549;"Grundschule";"Museum für Hamburgische Geschichte"
207404;"2015-05-22 11:30:00";20253;"Grundschule";"Museum für Hamburgische Geschichte"
194708;"2015-09-29 10:15:00";22609;"Stadtteilschule";"Museum für Hamburgische Geschichte"
206687;"2015-05-19 10:30:00";22559;"Grundschule";"Museum für Hamburgische Geschichte"
20866;"2016-02-12 09:00:00";22177;"Grundschule";"Museum für Völkerkunde Hamburg"
3534;"2015-05-27 10:00:00";22159;"Grundschule";"Museum für Hamburgische Geschichte"
779;"2015-05-08 11:00:00";21037;"Stadtteilschule";"Hamburger Kunsthalle"
201645;"2015-12-01 09:00:00";22589;"Grundschule";"Hamburger Kunsthalle"
33061;"2016-04-13 11:00:00";22159;"Grundschule";"Bucerius Kunst Forum"
4385;"2015-04-23 13:00:00";22115;"Grundschule";"Archäologisches Museum Hamburg "
75861;"2015-04-21 11:00:00";21029;"Stadtteilschule";"Museum für Bergedorf und die Vierlande"
3498;"2015-06-10 10:00:00";21029;"Grundschule";"Speicherstadtmuseum"
207482;"2015-07-02 11:00:00";22397;"Grundschule";"Deichtorhallen Hamburg - Internationale Kunst und Fotografie"
73351;"2015-12-01 09:00:00";22159;"Grundschule";"Archäologisches Museum Hamburg "
206489;"2015-04-01 10:00:00";22397;"Grundschule";"Museum für Hamburgische Geschichte"
208133;"2015-06-17 12:00:00";21149;"Grundschule";"Museum für Hamburgische Geschichte"
206115;"2015-04-14 10:15:00";20457;"Grundschule";"Internationales Maritimes Museum Hamburg"
188623;"2016-06-15 10:00:00";22587;"Grundschule";"Hafenmuseum Hamburg"
199887;"2016-03-30 10:00:00";22529;"Gymnasium";"Museum für Völkerkunde Hamburg"
738;"2015-11-10 15:00:00";22111;"Stadtteilschule";"Hamburger Kunsthalle"
136338;"2016-02-26 11:15:00";22767;"Grundschule";"Museum für Hamburgische Geschichte"
206658;"2015-04-14 09:30:00";22043;"Stadtteilschule";"Museum für Völkerkunde Hamburg"
3762;"2015-11-06 09:00:00";22559;"Gymnasium";"Archäologisches Museum Hamburg "
63511;"2016-02-25 11:00:00";22767;"Stadtteilschule";"Archäologisches Museum Hamburg "
159168;"2015-10-13 12:30:00";21109;"Stadtteilschule";"BallinStadt - das Auswanderermuseum Hamburg"
193428;"2014-03-25 13:00:00";22043;"Gymnasium";"Zoologisches Museum im CeNaK"
149023;"2015-06-24 12:00:00";22529;"Gymnasium";"Hamburger Kunsthalle"
208949;"2015-07-14 09:00:00";22559;"Stadtteilschule";"Archäologisches Museum Hamburg "
206277;"2015-12-10 12:00:00";22393;"Stadtteilschule";"Museum der Arbeit "
206277;"2015-12-07 13:00:00";22393;"Stadtteilschule";"Museum der Arbeit "
117156;"2016-04-07 09:00:00";22081;"Gymnasium";"Bucerius Kunst Forum"
196594;"2015-11-10 11:00:00";21109;"Gymnasium";"Archäologisches Museum Hamburg "
27786;"2015-06-11 09:00:00";21031;"Gymnasium";"Archäologisches Museum Hamburg "
99731;"2015-04-30 10:00:00";22765;"Grundschule";"Zoologisches Museum im CeNaK"
197727;"2016-07-14 11:15:00";21109;"Grundschule";"Hamburger Kunsthalle"
210298;"2015-09-24 10:00:00";22605;"Gemeinschaftsschule";"Altonaer Museum "
10131;"2015-04-22 09:00:00";21147;"Stadtteilschule";"Archäologisches Museum Hamburg "
207974;"2015-06-18 11:00:00";20539;"Gemeinschaftsschule";"Archäologisches Museum Hamburg "
206392;"2016-04-28 11:00:00";22145;"Stadtteilschule";"Bucerius Kunst Forum"
193778;"2015-04-21 09:00:00";20144;"Stadtteilschule";"Archäologisches Museum Hamburg "
210485;"2015-10-02 12:00:00";21035;"Stadtteilschule";"Museum für Hamburgische Geschichte"
155803;"2013-01-30 16:00:00";20355;"Gymnasium";"Museum für Kunst und Gewerbe "
167563;"2015-05-20 10:30:00";22399;"Gymnasium";"Bucerius Kunst Forum"
192522;"2016-04-13 11:15:00";21073;"Stadtteilschule";"Museum für Völkerkunde Hamburg"
192531;"2015-11-25 09:00:00";22179;"Gymnasium";"Archäologisches Museum Hamburg "
30361;"2016-03-01 12:00:00";22763;"Stadtteilschule";"Museum der Arbeit "
204319;"2015-12-01 10:00:00";22301;"Gymnasium";"Museum für Völkerkunde Hamburg"
146228;"2015-07-09 10:00:00";22527;"Gymnasium";"Museum der Arbeit "
8971;"2015-10-06 11:00:00";21079;"Gymnasium";"Archäologisches Museum Hamburg "
207771;"2015-06-17 09:30:00";21149;"Stadtteilschule";"Archäologisches Museum Hamburg "
207136;"2015-06-03 10:30:00";22397;"Grundschule";"Museum für Hamburgische Geschichte"
208558;"2015-06-30 09:00:00";22395;"Stadtteilschule";"Zoologisches Museum im CeNaK"
199032;"2016-04-28 10:00:00";22763;"Stadtteilschule";"Hafenmuseum Hamburg"
114361;"2015-11-10 09:00:00";21031;"Gymnasium";"Archäologisches Museum Hamburg "
49331;"2016-05-11 10:30:00";22605;"Sonderschule";"Hamburger Kunsthalle"
196724;"2016-02-10 10:30:00";22303;"Stadtteilschule";"Museum für Völkerkunde Hamburg"
159168;"2015-10-14 12:15:00";21109;"Stadtteilschule";"BallinStadt - das Auswanderermuseum Hamburg"
177783;"2015-06-30 09:00:00";22149;"Grundschule";"Hamburger Kunsthalle"
62446;"2015-07-03 09:30:00";20099;"Stadtteilschule";"Museum für Völkerkunde Hamburg"
71736;"2015-07-01 11:15:00";20251;"Stadtteilschule";"Museum für Bergedorf und die Vierlande"
196351;"2016-07-01 10:00:00";21029;"Gymnasium";"Hamburger Kunsthalle"
197727;"2016-07-14 11:15:00";21109;"Grundschule";"Hamburger Kunsthalle"
36006;"2016-05-10 13:00:00";21031;"Gymnasium";"Archäologisches Museum Hamburg "
177283;"2015-10-13 09:00:00";21107;"Stadtteilschule";"Archäologisches Museum Hamburg "
977;"2015-12-08 16:00:00";21029;"Gymnasium";"Deichtorhallen Hamburg - Internationale Kunst und Fotografie"
198832;"2015-05-07 10:00:00";22043;"Gymnasium";"Museum für Völkerkunde Hamburg"
198203;"2015-03-27 15:00:00";21037;"Grundschule";"Archäologisches Museum Hamburg "
989;"2013-02-27 14:30:00";21073;"Stadtteilschule";"Hamburger Kunsthalle"
205676;"2016-12-01 11:00:00";22455;"Stadtteilschule";"Archäologisches Museum Hamburg "
8971;"2015-10-06 09:00:00";21079;"Gymnasium";"Archäologisches Museum Hamburg "
206640;"2016-03-03 10:00:00";20144;"Grundschule";"Museum für Hamburgische Geschichte"
210945;"2015-10-22 11:30:00";22305;"Stadtteilschule";"Museum der Arbeit "
122216;"2016-01-05 11:00:00";22111;"Stadtteilschule";"Hamburger Kunsthalle"
210778;"2015-11-27 11:00:00";22605;"Gymnasium";"Archäologisches Museum Hamburg "
11241;"2016-06-14 10:30:00";22045;"Grundschule";"Museum für Hamburgische Geschichte"
195297;"2015-06-10 09:00:00";22041;"Gymnasium";"Museum für Hamburgische Geschichte"
210398;"2015-10-16 11:00:00";21031;"Stadtteilschule";"Museum für Bergedorf und die Vierlande"
210421;"2015-09-23 09:30:00";22359;"Stadtteilschule";"Zoologisches Museum im CeNaK"
47516;"2015-11-17 09:00:00";22589;"Gymnasium";"Archäologisches Museum Hamburg "
1515;"2016-06-30 12:30:00";22305;"Stadtteilschule";"Bucerius Kunst Forum"
164303;"2016-01-22 11:00:00";22043;"Stadtteilschule";"Archäologisches Museum Hamburg "
622;"2016-01-13 11:00:00";22041;"Gymnasium";"Archäologisches Museum Hamburg "
195297;"2015-06-03 09:00:00";22041;"Gymnasium";"Museum für Hamburgische Geschichte"
268;"2015-06-12 11:00:00";22605;"Gymnasium";"Deichtorhallen Hamburg - Internationale Kunst und Fotografie"
198938;"2016-05-12 10:30:00";22179;"Grundschule";"Zoologisches Museum im CeNaK"
199385;"2015-05-29 13:00:00";20535;"Stadtteilschule";"Hamburger Kunsthalle"
204839;"2016-05-02 09:30:00";22081;"Grundschule";"Bucerius Kunst Forum"
30361;"2016-03-01 12:00:00";22763;"Stadtteilschule";"Museum der Arbeit "
128071;"2015-07-07 09:00:00";21109;"Grundschule";"Hamburger Kunsthalle"
209645;"2015-11-09 10:00:00";22395;"Stadtteilschule";"KZ-Gedenkstätte Neuengamme"
204319;"2015-12-01 11:15:00";22301;"Gymnasium";"Museum für Völkerkunde Hamburg"
209007;"2015-09-04 10:00:00";22043;"Gymnasium";"Museum für Hamburgische Geschichte"
178243;"2015-12-02 10:00:00";22339;"Grundschule";"Museum für Kunst und Gewerbe "
170283;"2013-03-20 11:30:00";22303;"Gymnasium";"Museum für Kunst und Gewerbe "
